,title,price,link
276,"AVITA Laptop PURA S102 15.6 INCH CELERON 8GB RAM, 512GB SSD  ","18,590",https://amazon.in//AVITA-Laptop-Intel-Celeron-N4020/dp/B0CLP5C1PK/ref=sr_1_284?dib=eyJ2IjoiMSJ9.okkJgl7Pbnn3KX0ppBtIWTsTDFfu8pDiI2fy-EqknZ-x4mXorVcg69Ga9nvuSsjgBV4ClLOWCI2NcrlE2jtkbrHThh_owFYlYmWZ5wmR3PiCQpfDjlfV97HU0ujwkwZQqhojiTfcafwmYJnXyrKppVkOZsc3suxJvTN_ohH4WH4KizR06pYeOLCrnvATtyplZ1ktB0y44cfeiCOMf_d0F2LXl2Qw7DSJfuJF3d4Itbw.yuSylPbH4OfaueDiR5ZtfNeHWrw2UxgDCah6_7yF5Xw&dib_tag=se&keywords=laptop&qid=1724844483&sr=8-284
277,"Lenovo V15 Intel Celeron N4500 15.6"" (39.62 cm) FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop (8GB RAM/256GB SSD/Windows 11 Home/Black/1Y Onsite/1.7 kg), 82QYA00MIN  ","22,340",https://amazon.in//Lenovo-Celeron-1920x1080-Antiglare-82QYA00MIN/dp/B0C28FKJXG/ref=sr_1_30?dib=eyJ2IjoiMSJ9.e6xwt84NWxzPptdA45lprbgvpJA9LNJ3nAaGwPcGHpv8IA1UT-IFHXbemgUvvjDiUHWE9Obku4qbEQVNfvdB2f9ZrrcMLORtiAWADpDPijoILtf1oBZhvLWzGWcEOf8PR36Ao1gGtavSwyhT3v00Ur-ZG5RUiHAhNxJ4BU5pGZBXMYZWvakruj-X7kJJEQECXR6imjfnCwLM63cv4NAYyqACV3QZwC84V4yN7WqacaE.iIEeI7ruWFcK88aq9NFdQJwTb8kCj3gZ_pKdT0rtWuk&dib_tag=se&keywords=laptop&qid=1724844412&sr=8-30
278,"Apple 2022 MacBook Air Laptop with M2 chip: 34.46 cm (13.6-inch) Liquid Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera. Works with iPhone/iPad; Silver  ","93,990",https://amazon.in//2022-Apple-MacBook-Laptop-chip/dp/B0B3BLY13H/ref=sr_1_285?dib=eyJ2IjoiMSJ9.okkJgl7Pbnn3KX0ppBtIWTsTDFfu8pDiI2fy-EqknZ-x4mXorVcg69Ga9nvuSsjgBV4ClLOWCI2NcrlE2jtkbrHThh_owFYlYmWZ5wmR3PiCQpfDjlfV97HU0ujwkwZQqhojiTfcafwmYJnXyrKppVkOZsc3suxJvTN_ohH4WH4KizR06pYeOLCrnvATtyplZ1ktB0y44cfeiCOMf_d0F2LXl2Qw7DSJfuJF3d4Itbw.yuSylPbH4OfaueDiR5ZtfNeHWrw2UxgDCah6_7yF5Xw&dib_tag=se&keywords=laptop&qid=1724844483&sr=8-285
279,"MSI Thin A15, Ryzen 5 7535Hs, 40Cm Fhd 144Hz Gaming Laptop(16Gb/512 Gb Nvme Ssd/Windows 11 Home/Nvidia Geforce RTX 3050, Gddr6 4Gb /Cosmos Gray/1.86Kg), B7Uc-067In - AMD  ","57,990",https://amazon.in//MSI-7535Hs-Windows-Geforce-B7Uc-067In/dp/B0CV5FB6DG/ref=sr_1_286?dib=eyJ2IjoiMSJ9.okkJgl7Pbnn3KX0ppBtIWTsTDFfu8pDiI2fy-EqknZ-x4mXorVcg69Ga9nvuSsjgBV4ClLOWCI2NcrlE2jtkbrHThh_owFYlYmWZ5wmR3PiCQpfDjlfV97HU0ujwkwZQqhojiTfcafwmYJnXyrKppVkOZsc3suxJvTN_ohH4WH4KizR06pYeOLCrnvATtyplZ1ktB0y44cfeiCOMf_d0F2LXl2Qw7DSJfuJF3d4Itbw.yuSylPbH4OfaueDiR5ZtfNeHWrw2UxgDCah6_7yF5Xw&dib_tag=se&keywords=laptop&qid=1724844483&sr=8-286
280,"FUTOPIA ULTIMUS PRO [2024] Intel Celeron Dual Core Upto 2.8 Ghz 8 GB RAM 256 GB SSD Expandable Upto 1 TB, 14.1"" HD Display Intel UHD Graphics Windows 11 Home 1.30 Kg Thin & Light Laptop Matt Black  ","16,990",https://amazon.in//FUTOPIA-ULTIMUS-NU14U3INC54BN-Graphics-Bluetooth/dp/B0C4NVV31S/ref=sr_1_287?dib=eyJ2IjoiMSJ9.okkJgl7Pbnn3KX0ppBtIWTsTDFfu8pDiI2fy-EqknZ-x4mXorVcg69Ga9nvuSsjgBV4ClLOWCI2NcrlE2jtkbrHThh_owFYlYmWZ5wmR3PiCQpfDjlfV97HU0ujwkwZQqhojiTfcafwmYJnXyrKppVkOZsc3suxJvTN_ohH4WH4KizR06pYeOLCrnvATtyplZ1ktB0y44cfeiCOMf_d0F2LXl2Qw7DSJfuJF3d4Itbw.yuSylPbH4OfaueDiR5ZtfNeHWrw2UxgDCah6_7yF5Xw&dib_tag=se&keywords=laptop&qid=1724844483&sr=8-287
281,"Dell 15 Laptop, 13th Gen Intel Core i5-1335U Processor/ 8GB/ 512GB SSD/15.6"" (39.62cm) FHD AG 120Hz 250 nits Narrow Border/ Win11 + MSO'21/15 Month McAfee/Carbon Black/Thin & Light- 1.66kg  ","51,890",https://amazon.in//Dell-Laptop-i5-1335U-Processor-39-62cm/dp/B0CCSMVFWS/ref=sr_1_288?dib=eyJ2IjoiMSJ9.okkJgl7Pbnn3KX0ppBtIWTsTDFfu8pDiI2fy-EqknZ-x4mXorVcg69Ga9nvuSsjgBV4ClLOWCI2NcrlE2jtkbrHThh_owFYlYmWZ5wmR3PiCQpfDjlfV97HU0ujwkwZQqhojiTfcafwmYJnXyrKppVkOZsc3suxJvTN_ohH4WH4KizR06pYeOLCrnvATtyplZ1ktB0y44cfeiCOMf_d0F2LXl2Qw7DSJfuJF3d4Itbw.yuSylPbH4OfaueDiR5ZtfNeHWrw2UxgDCah6_7yF5Xw&dib_tag=se&keywords=laptop&qid=1724844483&sr=8-288
282,"(Refurbished) Lenovo ThinkPad 8th Gen Intel Core i7 Thin & Light Laptop (16 GB DDR4 RAM/512 GB SSD/14"" (35.6 cm) HD/Windows 11/WiFi/Bluetooth 4.1/Webcam/Integrated Graphics)  ","26,099",https://amazon.in//Refurbished-Lenovo-ThinkPad-Bluetooth-Integrated/dp/B0D9C1MQG8/ref=sr_1_289?dib=eyJ2IjoiMSJ9.okkJgl7Pbnn3KX0ppBtIWTsTDFfu8pDiI2fy-EqknZ-x4mXorVcg69Ga9nvuSsjgBV4ClLOWCI2NcrlE2jtkbrHThh_owFYlYmWZ5wmR3PiCQpfDjlfV97HU0ujwkwZQqhojiTfcafwmYJnXyrKppVkOZsc3suxJvTN_ohH4WH4KizR06pYeOLCrnvATtyplZ1ktB0y44cfeiCOMf_d0F2LXl2Qw7DSJfuJF3d4Itbw.yuSylPbH4OfaueDiR5ZtfNeHWrw2UxgDCah6_7yF5Xw&dib_tag=se&keywords=laptop&qid=1724844483&sr=8-289
283,"(Refurbished) Dell Precision 7520 Intel Core i7 - 7920HQ Quad Core Processor 7th Gen, 8 GB Ram & 256 GB SSD, 15.6 Inches (Numeric Keypad) FHD Screen with Nvidia Quadro M2200 (4GB Graphic Card) Laptop  ","47,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozMzcyMzcxMjQ1MzUxMTA5OjE3MjQ4NDQ0ODc6c3BfYXRmX25leHQ6MzAwMTQ4NTM0ODc1MDMyOjowOjo&url=%2FRefurbished-Dell-Precision-7520-Intel%2Fdp%2FB0CXXBDW9S%2Fref%3Dsr_1_289_sspa%3Fdib%3DeyJ2IjoiMSJ9.U_lGQ0KJlNMBCKTbH9hyx9I1KR0jqC5p8bSVinlOtNEvDGGe7of1WdSzgb3tEL0CmNvWvv72NBYtvP0sn8xHtgZ47K5o3ZO2tkB6dCNz13mSTtY4xSRD8DvyJPeUFciylj6ZTm-ZJsLTq_M0EjBTbzvBROyuA4QB1meQUepUh-EGU-B0e_zn84ImlWhtMAU92ULxGBjH5HocX1hWRBEQhRN3T4J1Tq0jjaoLV5yyelU.OEyU74uC2fx_TpWop9By6ymIyQAOlEvN7HWsl_MkQO0%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1724844487%26sr%3D8-289-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
284,"(Refurbished) Lenovo ThinkPad 8th Gen Intel Core i7 Thin & Light Laptop (16 GB DDR4 RAM/512 GB SSD/14"" (35.6 cm) HD/Windows 11/WiFi/Bluetooth 4.1/Webcam/Integrated Graphics)  ","26,099",https://amazon.in//Refurbished-Lenovo-ThinkPad-Bluetooth-Integrated/dp/B0D9C1MQG8/ref=sr_1_290?dib=eyJ2IjoiMSJ9.U_lGQ0KJlNMBCKTbH9hyx9I1KR0jqC5p8bSVinlOtNEvDGGe7of1WdSzgb3tEL0CmNvWvv72NBYtvP0sn8xHtgZ47K5o3ZO2tkB6dCNz13mSTtY4xSRD8DvyJPeUFciylj6ZTm-ZJsLTq_M0EjBTbzvBROyuA4QB1meQUepUh-EGU-B0e_zn84ImlWhtMAU92ULxGBjH5HocX1hWRBEQhRN3T4J1Tq0jjaoLV5yyelU.OEyU74uC2fx_TpWop9By6ymIyQAOlEvN7HWsl_MkQO0&dib_tag=se&keywords=laptop&qid=1724844487&sr=8-290
285,"Acer Aspire 3 Laptop Intel Core Celeron N4500 Processor Laptop (8 GB LPDDR4X SDRAM/512 GB SSD/Win11 Home/38 Whr/HD Webcam) A324-45 with 35.56 cm (14"") HD Display, Pure Silver, 1.3 KG  ","23,699",https://amazon.in//Acer-Celeron-Processor-LPDDR4X-A324-45/dp/B0D7PSTHRD/ref=sr_1_291?dib=eyJ2IjoiMSJ9.U_lGQ0KJlNMBCKTbH9hyx9I1KR0jqC5p8bSVinlOtNEvDGGe7of1WdSzgb3tEL0CmNvWvv72NBYtvP0sn8xHtgZ47K5o3ZO2tkB6dCNz13mSTtY4xSRD8DvyJPeUFciylj6ZTm-ZJsLTq_M0EjBTbzvBROyuA4QB1meQUepUh-EGU-B0e_zn84ImlWhtMAU92ULxGBjH5HocX1hWRBEQhRN3T4J1Tq0jjaoLV5yyelU.OEyU74uC2fx_TpWop9By6ymIyQAOlEvN7HWsl_MkQO0&dib_tag=se&keywords=laptop&qid=1724844487&sr=8-291
286,"Lenovo IdeaPad Slim 5 13th Gen Intel Core i5 13500H 16""(40.6cm) WUXGA IPS Laptop (16GB/512GB SSD/Win 11/Office 2021/Backlit KB/FHD Camera/Alexa/3 Month Game Pass/Cloud Grey/1.89Kg), 82XF003CIN  ","68,490",https://amazon.in//Lenovo-IdeaPad-13500H-Backlit-82XF003GIN/dp/B0C9HPCDJS/ref=sr_1_292?dib=eyJ2IjoiMSJ9.U_lGQ0KJlNMBCKTbH9hyx9I1KR0jqC5p8bSVinlOtNEvDGGe7of1WdSzgb3tEL0CmNvWvv72NBYtvP0sn8xHtgZ47K5o3ZO2tkB6dCNz13mSTtY4xSRD8DvyJPeUFciylj6ZTm-ZJsLTq_M0EjBTbzvBROyuA4QB1meQUepUh-EGU-B0e_zn84ImlWhtMAU92ULxGBjH5HocX1hWRBEQhRN3T4J1Tq0jjaoLV5yyelU.OEyU74uC2fx_TpWop9By6ymIyQAOlEvN7HWsl_MkQO0&dib_tag=se&keywords=laptop&qid=1724844487&sr=8-292
287,"MSI GF63 Thin, Intel Core i5-11260H, 40CM FHD 60Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce GTX 1650 Max Q, GDDR6 4GB/Black/1.8Kg), 11SC-1493IN  ","50,350",https://amazon.in//MSI-Thin-i5-11260H-Windows-11SC-1493IN/dp/B0CW9KVNJW/ref=sr_1_293?dib=eyJ2IjoiMSJ9.U_lGQ0KJlNMBCKTbH9hyx9I1KR0jqC5p8bSVinlOtNEvDGGe7of1WdSzgb3tEL0CmNvWvv72NBYtvP0sn8xHtgZ47K5o3ZO2tkB6dCNz13mSTtY4xSRD8DvyJPeUFciylj6ZTm-ZJsLTq_M0EjBTbzvBROyuA4QB1meQUepUh-EGU-B0e_zn84ImlWhtMAU92ULxGBjH5HocX1hWRBEQhRN3T4J1Tq0jjaoLV5yyelU.OEyU74uC2fx_TpWop9By6ymIyQAOlEvN7HWsl_MkQO0&dib_tag=se&keywords=laptop&qid=1724844487&sr=8-293
288,"ASUS Vivobook 15, Intel Core i5-12500H 12th Gen, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (16GB RAM/512GB/Win11/Office 2021/Silver/1.7 kg), X1502ZA-EJ542WS  ","53,990",https://amazon.in//ASUS-Vivobook-i5-12500H-Laptop-X1502ZA-EJ542WS/dp/B0C5Y3JBC4/ref=sr_1_31?dib=eyJ2IjoiMSJ9.e6xwt84NWxzPptdA45lprbgvpJA9LNJ3nAaGwPcGHpv8IA1UT-IFHXbemgUvvjDiUHWE9Obku4qbEQVNfvdB2f9ZrrcMLORtiAWADpDPijoILtf1oBZhvLWzGWcEOf8PR36Ao1gGtavSwyhT3v00Ur-ZG5RUiHAhNxJ4BU5pGZBXMYZWvakruj-X7kJJEQECXR6imjfnCwLM63cv4NAYyqACV3QZwC84V4yN7WqacaE.iIEeI7ruWFcK88aq9NFdQJwTb8kCj3gZ_pKdT0rtWuk&dib_tag=se&keywords=laptop&qid=1724844412&sr=8-31
289,"Dell 15 Thin & Light Laptop, 13th Generation Intel Core i3-1305U Processor, 8GB DDR4 + 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits Display, Win 11 + MSO'21, 15 Month McAfee, Titan Grey, 1.69kg  ","40,590",https://amazon.in//Dell-Generation-i3-1305U-Processor-39-62cm/dp/B0D82XJMG1/ref=sr_1_294?dib=eyJ2IjoiMSJ9.U_lGQ0KJlNMBCKTbH9hyx9I1KR0jqC5p8bSVinlOtNEvDGGe7of1WdSzgb3tEL0CmNvWvv72NBYtvP0sn8xHtgZ47K5o3ZO2tkB6dCNz13mSTtY4xSRD8DvyJPeUFciylj6ZTm-ZJsLTq_M0EjBTbzvBROyuA4QB1meQUepUh-EGU-B0e_zn84ImlWhtMAU92ULxGBjH5HocX1hWRBEQhRN3T4J1Tq0jjaoLV5yyelU.OEyU74uC2fx_TpWop9By6ymIyQAOlEvN7HWsl_MkQO0&dib_tag=se&keywords=laptop&qid=1724844487&sr=8-294
290,"Lenovo IdeaPad Slim 3 Intel Core i3-1305U 14"" (35.5cm) FHD IPS 300 Nits Thin & Light Laptop (8GB/512GB SSD/Win 11/Office 2021/Alexa built-in/3 month Game Pass/Arctic Grey/1.37Kg), 82X60013IN  ","41,350",https://amazon.in//Lenovo-IdeaPad-i3-1305U-35-5cm-82X60013IN/dp/B0CR8Z1VBD/ref=sr_1_295?dib=eyJ2IjoiMSJ9.U_lGQ0KJlNMBCKTbH9hyx9I1KR0jqC5p8bSVinlOtNEvDGGe7of1WdSzgb3tEL0CmNvWvv72NBYtvP0sn8xHtgZ47K5o3ZO2tkB6dCNz13mSTtY4xSRD8DvyJPeUFciylj6ZTm-ZJsLTq_M0EjBTbzvBROyuA4QB1meQUepUh-EGU-B0e_zn84ImlWhtMAU92ULxGBjH5HocX1hWRBEQhRN3T4J1Tq0jjaoLV5yyelU.OEyU74uC2fx_TpWop9By6ymIyQAOlEvN7HWsl_MkQO0&dib_tag=se&keywords=laptop&qid=1724844487&sr=8-295
291,"Lenovo IdeaPad 1 Intel Core Celeron N4020 14"" HD Thin and Light Laptop (4GB/256GB SDD/Windows 11 Home/1Yr ADP Free/Cloud Grey/1.3Kg), 82V6005CIN  ","20,990",https://amazon.in//Lenovo-IdeaPad-Celeron-Warranty-82V6005CIN/dp/B0C864DPY2/ref=sr_1_296?dib=eyJ2IjoiMSJ9.U_lGQ0KJlNMBCKTbH9hyx9I1KR0jqC5p8bSVinlOtNEvDGGe7of1WdSzgb3tEL0CmNvWvv72NBYtvP0sn8xHtgZ47K5o3ZO2tkB6dCNz13mSTtY4xSRD8DvyJPeUFciylj6ZTm-ZJsLTq_M0EjBTbzvBROyuA4QB1meQUepUh-EGU-B0e_zn84ImlWhtMAU92ULxGBjH5HocX1hWRBEQhRN3T4J1Tq0jjaoLV5yyelU.OEyU74uC2fx_TpWop9By6ymIyQAOlEvN7HWsl_MkQO0&dib_tag=se&keywords=laptop&qid=1724844487&sr=8-296
292,"Acer Nitro V Gaming Laptop 13th Gen Intel Core i5-13420H with RTX 4050 Graphics 6GB VRAM, 144Hz Display (16GB DDR5/1TB SSD/Windows 11 Home/Wi-Fi 6),15.6""(39.6cms) FHD ANV15-51  ","81,990",https://amazon.in//Acer-i5-13420H-Graphics-Display-ANV15-51/dp/B0CQP4T1JV/ref=sr_1_297?dib=eyJ2IjoiMSJ9.U_lGQ0KJlNMBCKTbH9hyx9I1KR0jqC5p8bSVinlOtNEvDGGe7of1WdSzgb3tEL0CmNvWvv72NBYtvP0sn8xHtgZ47K5o3ZO2tkB6dCNz13mSTtY4xSRD8DvyJPeUFciylj6ZTm-ZJsLTq_M0EjBTbzvBROyuA4QB1meQUepUh-EGU-B0e_zn84ImlWhtMAU92ULxGBjH5HocX1hWRBEQhRN3T4J1Tq0jjaoLV5yyelU.OEyU74uC2fx_TpWop9By6ymIyQAOlEvN7HWsl_MkQO0&dib_tag=se&keywords=laptop&qid=1724844487&sr=8-297
293,"Lenovo IdeaPad Slim 5 Intel Core Ultra 5 125H Built-in AI 16"" (40.6cm) WUXGA-IPS 300Nit Thin & Light Laptop (16GB/1TB SSD/Win 11/MSO 21/FHD+IR Cam/1Yr ADP Free/3 mon Game Pass/Grey/1.9Kg), 83DC0042IN  ","80,490",https://amazon.in//Lenovo-IdeaPad-Built-WUXGA-IPS-83DC0042IN/dp/B0CSSPYJWK/ref=sr_1_298?dib=eyJ2IjoiMSJ9.U_lGQ0KJlNMBCKTbH9hyx9I1KR0jqC5p8bSVinlOtNEvDGGe7of1WdSzgb3tEL0CmNvWvv72NBYtvP0sn8xHtgZ47K5o3ZO2tkB6dCNz13mSTtY4xSRD8DvyJPeUFciylj6ZTm-ZJsLTq_M0EjBTbzvBROyuA4QB1meQUepUh-EGU-B0e_zn84ImlWhtMAU92ULxGBjH5HocX1hWRBEQhRN3T4J1Tq0jjaoLV5yyelU.OEyU74uC2fx_TpWop9By6ymIyQAOlEvN7HWsl_MkQO0&dib_tag=se&keywords=laptop&qid=1724844487&sr=8-298
294,"HP Laptop 14, AMD Ryzen 5 7520U, 14-inch (35.6 cm), FHD, 16GB LPDDR5, 512GB SSD, AMD Radeon graphics, FPR, FHD camera w/privacy shutter, Backlit KB (Win 11, MSO 2021, Silver, 1.4 kg), em0027AU  ","49,990",https://amazon.in//HP-14-inch-Graphics-Privacy-em0027AU/dp/B0C42XMXG1/ref=sr_1_299?dib=eyJ2IjoiMSJ9.U_lGQ0KJlNMBCKTbH9hyx9I1KR0jqC5p8bSVinlOtNEvDGGe7of1WdSzgb3tEL0CmNvWvv72NBYtvP0sn8xHtgZ47K5o3ZO2tkB6dCNz13mSTtY4xSRD8DvyJPeUFciylj6ZTm-ZJsLTq_M0EjBTbzvBROyuA4QB1meQUepUh-EGU-B0e_zn84ImlWhtMAU92ULxGBjH5HocX1hWRBEQhRN3T4J1Tq0jjaoLV5yyelU.OEyU74uC2fx_TpWop9By6ymIyQAOlEvN7HWsl_MkQO0&dib_tag=se&keywords=laptop&qid=1724844487&sr=8-299
295,"HP Victus Special Edition, 12th Gen Intel Core i7-12650H, 4GB RTX 3050A GPU, 15.6-inch (39.6 cm), FHD, IPS, 144Hz, 16GB DDR4, 1TB SSD, Backlit KB, 9ms Response time (MSO, Blue, 2.29 kg), fa1389TX  ","83,990",https://amazon.in//HP-i7-12650H-15-6-inch-Response-fa1389TX/dp/B0D81CT9JJ/ref=sr_1_300?dib=eyJ2IjoiMSJ9.U_lGQ0KJlNMBCKTbH9hyx9I1KR0jqC5p8bSVinlOtNEvDGGe7of1WdSzgb3tEL0CmNvWvv72NBYtvP0sn8xHtgZ47K5o3ZO2tkB6dCNz13mSTtY4xSRD8DvyJPeUFciylj6ZTm-ZJsLTq_M0EjBTbzvBROyuA4QB1meQUepUh-EGU-B0e_zn84ImlWhtMAU92ULxGBjH5HocX1hWRBEQhRN3T4J1Tq0jjaoLV5yyelU.OEyU74uC2fx_TpWop9By6ymIyQAOlEvN7HWsl_MkQO0&dib_tag=se&keywords=laptop&qid=1724844487&sr=8-300
296,"HP Pavilion Plus 14 Laptop, 13th Gen Intel Core i5-1335U, 14-inch (35.6 cm), WUXGA, 16GB LPDDR5x, 512GB SSD, Premium metal, TBT 4 and HDMI 2.1, 5MP camera (Win 11, MSO 2021, Silver, 1.44 kg), ew0116TU  ","68,990",https://amazon.in//HP-Pavilion-i5-1335U-14-inch-ew0116TU/dp/B0CWDBJ3Q8/ref=sr_1_301?dib=eyJ2IjoiMSJ9.U_lGQ0KJlNMBCKTbH9hyx9I1KR0jqC5p8bSVinlOtNEvDGGe7of1WdSzgb3tEL0CmNvWvv72NBYtvP0sn8xHtgZ47K5o3ZO2tkB6dCNz13mSTtY4xSRD8DvyJPeUFciylj6ZTm-ZJsLTq_M0EjBTbzvBROyuA4QB1meQUepUh-EGU-B0e_zn84ImlWhtMAU92ULxGBjH5HocX1hWRBEQhRN3T4J1Tq0jjaoLV5yyelU.OEyU74uC2fx_TpWop9By6ymIyQAOlEvN7HWsl_MkQO0&dib_tag=se&keywords=laptop&qid=1724844487&sr=8-301
297,"Lenovo IdeaPad Slim 1 AMD Ryzen 3 7320U 15.6"" HD Thin and Light Laptop (8GB/512GB SSD/Windows 11 Home/MS Office 2021/Cloud Grey/1.58Kg), 82VG00JJIN  ","31,990",https://amazon.in//Lenovo-IdeaPad-Laptop-Windows-82VG00JJIN/dp/B0CRB5FRMQ/ref=sr_1_302?dib=eyJ2IjoiMSJ9.U_lGQ0KJlNMBCKTbH9hyx9I1KR0jqC5p8bSVinlOtNEvDGGe7of1WdSzgb3tEL0CmNvWvv72NBYtvP0sn8xHtgZ47K5o3ZO2tkB6dCNz13mSTtY4xSRD8DvyJPeUFciylj6ZTm-ZJsLTq_M0EjBTbzvBROyuA4QB1meQUepUh-EGU-B0e_zn84ImlWhtMAU92ULxGBjH5HocX1hWRBEQhRN3T4J1Tq0jjaoLV5yyelU.OEyU74uC2fx_TpWop9By6ymIyQAOlEvN7HWsl_MkQO0&dib_tag=se&keywords=laptop&qid=1724844487&sr=8-302
298,"ASUS Creator Series Vivobook 16X (2023), Intel Core i5-12450H 12th Gen, 16"" (40.64 cm) FHD+ 120Hz, Creator/Gaming Laptop (16GB/512GB/6GB RTX 4050 /Win11/70WHr /Black/1.8 kg), K3605ZU-MB541WS  ","70,990",https://amazon.in//ASUS-Creator-Vivobook-i5-12450H-K3605ZU-MB541WS/dp/B0C5N4K9HB/ref=sr_1_303?dib=eyJ2IjoiMSJ9.U_lGQ0KJlNMBCKTbH9hyx9I1KR0jqC5p8bSVinlOtNEvDGGe7of1WdSzgb3tEL0CmNvWvv72NBYtvP0sn8xHtgZ47K5o3ZO2tkB6dCNz13mSTtY4xSRD8DvyJPeUFciylj6ZTm-ZJsLTq_M0EjBTbzvBROyuA4QB1meQUepUh-EGU-B0e_zn84ImlWhtMAU92ULxGBjH5HocX1hWRBEQhRN3T4J1Tq0jjaoLV5yyelU.OEyU74uC2fx_TpWop9By6ymIyQAOlEvN7HWsl_MkQO0&dib_tag=se&keywords=laptop&qid=1724844487&sr=8-303
299,"ASUS TUF F15 Gaming Laptop, Intel Core i5-11400H 11th Gen, 15.6-inch (39.62 cm) FHD 144Hz,(16GB RAM/512GB SSD/4GB NVIDIA GeForce RTX 2050/Windows 11/ RGB Backlit KB/Black/2.30 kg), FX506HF-HN025W  ","50,990",https://amazon.in//ASUS-SmartChoice-i5-11400H-GeForce-FX506HF-HN025W/dp/B0C27SD9YR/ref=sr_1_32?dib=eyJ2IjoiMSJ9.e6xwt84NWxzPptdA45lprbgvpJA9LNJ3nAaGwPcGHpv8IA1UT-IFHXbemgUvvjDiUHWE9Obku4qbEQVNfvdB2f9ZrrcMLORtiAWADpDPijoILtf1oBZhvLWzGWcEOf8PR36Ao1gGtavSwyhT3v00Ur-ZG5RUiHAhNxJ4BU5pGZBXMYZWvakruj-X7kJJEQECXR6imjfnCwLM63cv4NAYyqACV3QZwC84V4yN7WqacaE.iIEeI7ruWFcK88aq9NFdQJwTb8kCj3gZ_pKdT0rtWuk&dib_tag=se&keywords=laptop&qid=1724844412&sr=8-32
300,"ASUS Zenbook 14 (2023), AMD Ryzen 5 7530U, Thin and Light Laptop, 14.0"" (35.56 cm) 2.5K QHD+, (16GB /1TB SSD/Windows 11/Office 2021/Backlit KB/FP Sensor/75WHr Battery/Black/1.35 Kg), UM3402YA-KP551WS  ","74,990",https://amazon.in//ASUS-Zenbook-Windows-Backlit-UM3402YA-KP551WS/dp/B0BQSNCRB8/ref=sr_1_304?dib=eyJ2IjoiMSJ9.U_lGQ0KJlNMBCKTbH9hyx9I1KR0jqC5p8bSVinlOtNEvDGGe7of1WdSzgb3tEL0CmNvWvv72NBYtvP0sn8xHtgZ47K5o3ZO2tkB6dCNz13mSTtY4xSRD8DvyJPeUFciylj6ZTm-ZJsLTq_M0EjBTbzvBROyuA4QB1meQUepUh-EGU-B0e_zn84ImlWhtMAU92ULxGBjH5HocX1hWRBEQhRN3T4J1Tq0jjaoLV5yyelU.OEyU74uC2fx_TpWop9By6ymIyQAOlEvN7HWsl_MkQO0&dib_tag=se&keywords=laptop&qid=1724844487&sr=8-304
301,"MSI Thin 15, Intel 12th Gen. Core i7-13620H, 40CM FHD 144Hz Gaming Laptop(16GB/1TB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 4050,GDDR 6GB /Cosmos Gray/1.86Kg), B13VE-1800IN  ","87,990",https://amazon.in//MSI-i7-13620H-Windows-GeForce-B13VE-1800IN/dp/B0CV9MDWRY/ref=sr_1_305?dib=eyJ2IjoiMSJ9.U_lGQ0KJlNMBCKTbH9hyx9I1KR0jqC5p8bSVinlOtNEvDGGe7of1WdSzgb3tEL0CmNvWvv72NBYtvP0sn8xHtgZ47K5o3ZO2tkB6dCNz13mSTtY4xSRD8DvyJPeUFciylj6ZTm-ZJsLTq_M0EjBTbzvBROyuA4QB1meQUepUh-EGU-B0e_zn84ImlWhtMAU92ULxGBjH5HocX1hWRBEQhRN3T4J1Tq0jjaoLV5yyelU.OEyU74uC2fx_TpWop9By6ymIyQAOlEvN7HWsl_MkQO0&dib_tag=se&keywords=laptop&qid=1724844487&sr=8-305
302,"HP Laptop 15, 13th Gen Intel Core i5-1334U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, Intel Iris Xe graphics, Backlit KB, MSO, Dual speakers (Win 11, Silver, 1.59 kg), fd0221TU  ","55,760",https://amazon.in//HP-i5-1334U-15-6-inch-graphics-speakers/dp/B0CTKHG3F6/ref=sr_1_33?dib=eyJ2IjoiMSJ9.e6xwt84NWxzPptdA45lprbgvpJA9LNJ3nAaGwPcGHpv8IA1UT-IFHXbemgUvvjDiUHWE9Obku4qbEQVNfvdB2f9ZrrcMLORtiAWADpDPijoILtf1oBZhvLWzGWcEOf8PR36Ao1gGtavSwyhT3v00Ur-ZG5RUiHAhNxJ4BU5pGZBXMYZWvakruj-X7kJJEQECXR6imjfnCwLM63cv4NAYyqACV3QZwC84V4yN7WqacaE.iIEeI7ruWFcK88aq9NFdQJwTb8kCj3gZ_pKdT0rtWuk&dib_tag=se&keywords=laptop&qid=1724844412&sr=8-33
